205-7Q-4156-M-S,Üzgün olmayalım her zaman mutlu olalım,Let's not be sad Let's always be happy,Male,
102-1D-1069-M-S,Atatürk keşke ölmeseydi,I wish Atatürk had not died,Male,
205-8F-858-M-H,Doğa temiz hava sessizlik beni çok mutlu eder,Nature clean air silence makes me very happy,Male,
207-8B-978-M-H,Mutluluk her şeyin çaresidir,Happiness is the solution to everything,Male,
108-3G-2060-M-S,Babam bana kızdığında üzülürüm çocuklar birbirlerini dövdüler,"I get sad when my father is angry with me, the children beat each other",Male,
280-6K-14-M-S,Üzüntü orman yangınıdır ormanların yanmasıdır,"Sadness is forest fire, forest burning",Male,
110-4H-510-M-H,Bir insanın kalbi daima iyiliği gösterir,A person is heart always shows good,Male,
102-4A-454-M-S,Çok güzel ev yaptım arkadaş çok güzel evi yaptım,"I made a very nice house, my friend, I made a very nice house",Male,
105-1Z-567-M-H,Babam bana bisiklet almıştı,My dad bought me a bike,Male,
214-6E-1779-M-H,Hayvanları sevmek beni mutlu eder,Loving animals makes me happy,Male,
101-2Z-688-M-S,"Bugün üzüntülü bir resim yaptım üzüntülü güneş, üzüntülü ağaç üzüntülü çocuk yaptım","Today I made a sad picture, a sad sun, a sad tree, a sad child",Male,
105-4E-773-M-S,Beni en çok üzen şey hayvanlara vurmak,The thing that upsets me the most is hitting animals,Male,
109-3N-2248-M-S,"Bu çocuk üzülmüş, ağlıyor",This child is sad and crying,Male,
212-7B-35-M-H,"Sevdiğim stilde, renklerde bir araba",A car in the style and colors that I love,Male,
103-1D-1290-M-H,Mutluluk benim için doğadır,Happiness is nature for me,Male,
214-5F-233-M-S,Arkadaşlarım beni hep dışlıyor,My friends always exclude me,Male,
250-5C-1147-M-S,Çocuk salıncakta sallanıyor yağmur yağıyor üzülüyor,"The child is swinging on the swing, it is raining, he/she is upset",Male,
140-4C-131-M-H,Denize girmek,Getting into the sea,Male,
205-7G-418-M-H,Benim mutluluğum arkadaşlarımla oynamaktır,My happiness is to play with my friends,Male,
120-4A-1671-M-S,Yalnız kalmak çok üzücü,It is so sad to be alone,Male,
230-6C-1290-M-S,Dedem öldüğünde çok üzüldüm,I was very sad when my grandfather died,Male,
102-3F-548-M-H,Mutluluk gülmektir mutluluk sevinmektir,"Happiness is laughing, happiness is rejoicing",Male,
216-8B-1033-M-H,Futbol oynamak beni mutlu ediyor,Playing football makes me happy,Male,
140-3B-531-M-H,"Ailemle parka gittik, birlikte çay içtik sonra kardeşimle top oynadık babam kaledeydi babama gol atmaya çalışıyorduk oyunumuz bittikten sonra birazcık voleybol oynayıp evimize gittik","We went to the park with my family, drank tea together, then played ball with my brother, my father was in the goal, we were trying to score a goal for my father, after our game was over, we played a little volleyball and went home.",Male,
102-1E-70-M-H,Ailem ile hayvanat bahçesine gitmek,Going to the zoo with my family,Male,
110-4H-676-M-H,"Sevinç insanı mutlu eder İnsana sevgi, saygı duymak demek",Joy makes people happy It means to love and respect people,Male,
102-3E-584-M-S,"Üzüntü şimşekli kara bir denizdir şimşek çaktıkça üzülürsün, korkun artar","Sadness is a black sea with lightning ss the lightning strikes, you become sad, your fear increases",Male,
106-3C-263-M-H,Robotumla oynayınca mutlu oluyorum,I am happy when I play with my robot,Male,
107-2C-937-M-H,Mutluluk en güzel şeydir herkes sevinir güler mutluluk ve en güzel şeyler arkadaşlar biz güleriz seviniriz,"Happiness is the most beautiful thing, everyone gets happy, smiles, happiness and the most beautiful things, friends, we laugh, we rejoice",Male,
101-4E-31-M-S,Arkadaşlarım oyun oynarken oynatmasalar kalbim kırılır,My heart would break if my friends did not have me play games,Male,
109-3J-1220-M-H,Ailemle vakit geçirmek kardeşlerimle oyun oynamak,Spending time with my family playing games with my siblings,Male,
112-4D-588-M-S,Üzüntü bence biri ağlarken başka birinin de ağlamasıdır ağlamak mutlu olmak ve bir duygudur mutluluktan ağlarsak karşı taraf ağlamaz o sadece mutlu olur,"I think sadness is when someone cries and someone else cries too. Crying and being happy are feelings. If we cry from happiness, the other person doesn't cry, they just feel happy.",Male,
250-7A-89-M-S,Ormanların yanması,Burning of forests,Male,
230-5H-707-M-S,Bazı günler ağaçların kurumasına çok üzülmüştüm ah ağaçlar sizlerle ne dolu günler yaşadık,"Some days I was very sad that the trees were dry, oh trees, what a full day we had with you",Male,
101-1Q-137-M-S,Ne zaman üzülüyoruz mesela kalemtraş kaybolmuştu mesela okulda birisi kalmış mesela babamızla alışverişe gitmiş sonra kaybolmuştuk mesela yüzüyorduk ama babamız gitti,"When do we get sad, for example, the pencil sharpener disappeared, for example, someone stayed at school, for example, we went shopping with our father, then we got lost, for example, we were swimming, but our father left",Male,
109-4E-2308-M-H,Çiçeklerle oynamayı seviyorum,I like to play with flowers,Male,
250-8F-560-M-H,Mutluluk ailedir gerisi hikayedir,"Happiness is family, the rest is a story",Male,
104-2H-190-M-H,Roketle ayda Muhammet ve ben uzaya gittik,Mohammad and I went to space with a rocket on the moon,Male,
105-4D-176-M-S,Ben düştüm kalbimin yarısı siyah çok korktum,"I fell, half of my heart is black I am so scared",Male,
102-4B-338-M-S,Benim için insanlara zarar vermek üzüntüdür,"For me, hurting people is sadness.",Male,
205-7Q-4189-M-H,Mutlu yüz,Happy face,Male,
214-6B-316-M-H,Mutluluk benim için güzel köyümüzde vakit geçirmek,Happiness is for me to spend time in our beautiful village,Male,
110-3J-1158-M-S,Biri benimle dalga geçerse ben çok üzülürüm,I would be very upset if someone made fun of me.,Male,
205-6F-356-M-H,Araba benim için bir mutluluktur,The car is a happiness for me,Male,
112-3C-140-M-S,Beni en çok mutsuz eden kuşumun kanadı kırılması,Things that makes me most unhappy is the wing of my bird broken.,Male,
101-1E-563-M-H,Ben çizgi film izlemekten mutlu olurum,I am happy to watch cartoons,Male,
102-2F-932-M-S,Beni üzen arkadaşlarımla küsmek,Quarrel with my friends who upset me,Male,
104-4Z-847-M-H,Plaja gitmekten mutlu olurum,I would be happy to go to the beach,Male,
107-4F-871-M-S,Savaşların çıkması insanların ölmesi zarar görmesi dünyanın zarar görmesi,"Wars break out, people die, the world gets hurt",Male,
109-4Q-2137-M-H,Babam bana hediye verdiğin zaman çok mutlu oldum,I was so happy when my father gave me a present,Male,
216-7A-2461-M-H,Doğa beni mutlu eder çünkü doğa olmasa hayat olmaz doğa olmazsa oksijen olmaz ağaçlar olmazsa hayat olmaz,"Nature makes me happy because without nature, there would be no life, without nature, there would be no oxygen, without trees, there would be no life.",Male,
102-3F-218-M-S,"Üzüntü ağlamak, üzülmektir","Sadness is crying, feeling sad",Male,
104-3L-2184-M-H,Babam bana hayvan alırsa sevinirim,I will be happy if my father buys me a pet,Male,
103-4N-271-M-H,Her bir çiçeğimin sahibi var sahibi ona gözü gibi bakar her bir çiçek güneşe bakar,"Every flower has its owner, its owner takes care of it like an eye, every flower looks at the sun",Male,
250-5Q-33-M-H,Beni mutlu eden şey araba sürmek,Driving is what makes me happy,Male,
206-5A-367-M-S,Benim en mutsuz olduğum gün annemin ölmesidir,My saddest day is when my mother dies.,Male,
109-3N-116-M-H,"Ben sinemayı çok severim, sinemadan hoşlanırım","I very much love cinema, I like cinema",Male,
102-4B-121-M-H,Mutluluk benim için zenginlik,Happiness is wealth for me,Male,
250-7A-1294-M-S,Ağaçların yanması beni çok üzdü,The burning of trees made me very sad,Male,
107-2D-974-M-H,"Ben bu resmi çizerken kendimi resme verdim, resme odaklandım","While I was drawing this picture, I was into to the picture, I focused on the picture",Male,
280-7H-2366-M-S,"Bu dünya aslanı çakala boğduran dünya, üzgün ","This is the world where the lion is choked with a coyote, It is sad",Male,
214-5J-767-M-S,Üzgün emoji herkesi üzüyor ve ondan dolayı yaptım,The sad emoji makes everyone sad that is why I made it,Male,
102-2B-965-M-S,Beni üzen şey hastayken oyun oynayamam,What upsets me is that I can not play when I am sick,Male,
213-7A-1004-M-H,Ailemle beraber mutlu ve huzurlu olmamız hiç ayrılmamız,"Being happy and peaceful with my family, we never leave each other",Male,
101-4C-1032-M-S,Yalnızlık ve kötü hava beni mutsuz eder,Loneliness and bad weather make me unhappy,Male,
211-5B-253-M-S,Benim için üzüntü arabaların çarpışması,Sadness for me is the collision of cars,Male,
230-6D-909-M-S,Beni üzen şey dünya,What upsetting me is the world,Male,
250-5Q-868-M-H,Ailemle ve kardeşlerimle tatil ,Vacation with my family and siblings,Male,
250-5F-793-M-H,Mutlu olmak çok güzeldir mesela bir adamın yemeği yok evde çocukları bekliyor babasını o adama çok yemek veririz o ve çocukları yesin diye,"It is very nice to be happy, for example, a man does not have food, his children are waiting at home, we give his father a lot of food so that his children can eat it.",Male,
102-2C-532-M-H,Ormanda gezmeyi ve denize girmeyi severim,I like to walk in the forest and swim in the sea,Male,
107-3F-270-M-S,Benim abim Kıbrıs'a gittiği için üzüldüm ve onu çok çok özledim,I became sad because my brother went to Cyprus and I miss him so much.,Male,
108-4L-703-M-S,Üzüntü deyince aklıma üzülen bir çocuk  geliyor,"When I think of sadness, I think of a child who is sad.",Male,
102-1A-776-M-H,Babam ve annemle tatile gitmeyi çok severim,I love to go on vacation with my father and mother.,Male,
280-5L-396-M-S,"Yağmurun yağması, çiçeklerin solması, arabaların dumanı beni üzer","It makes me sad when it rains, flowers fade, cars smoke",Male,
206-5D-36-M-S,Trafik kazaları ölümcül ve hüzünlüdür,Traffic accidents are deadly and sad,Male,
250-7A-1294-M-H,"Mutluluk, mutlu olduğum zaman hep arkadaşlarım ve hocalarımlayım","Happiness, when I am happy I am always with my friends and teachers",Male,
101-2H-944-M-H,Parka gitmek beni mutlu eder,Going to the playground makes me happy,Male,
106-4C-757-M-S,Üzüntü benim için mutsuzluk ve başarısızlıktır,Sadness is unhappiness and failure for me,Male,
280-6Q-7-M-H,Doğanın güzelliği beni mutlu eder,The beauty of nature makes me happy,Male,
250-5Q-605-M-S,Benim babam hapiste onun aynısını çizmeye çalıştım,My dad was in jail I tried to draw the same,Male,
110-3H-824-M-H,Doğa bizim hatta çok güzeldi doğanın kokusu çok güzel bir doğanın nasıl bir kokusu varmış,"Nature was ours even the smell of nature is very beautiful, one what kind of smell does nature have?",Male,
105-1C-512-M-S,Annesinin elini bırakınca kaybolmuş,Disappeared when she let go of her mother is hand,Male,
109-4E-2308-M-S,Salıncakta sallanırken düştüm,I fell while swinging on the swing,Male,
105-1A-239-M-S,Kedimin ölmesi beni üzerdi,I was sad when my cat died,Male,
250-7E-75-M-H,Mutluluk arkadaşlarımla güzel vakit geçirirsek. Mutluluk her zaman olan şey değil çok iyi kankalarım olunca,Happiness is spending good time with my friends. Happiness does not always happen. When i have very good bros,Male,
205-6B-143-M-S,Dedemin öldüğü gün beni çok üzüyor,The day my grandfather died makes me so sad,Male,
102-1D-1069-M-H,Babam bana örümcek kostümü alsaydı,If my dad bought me a spider costume,Male,
101-1I-147-M-S,Arkadaşım küstü bana,My friend is offended at me.,Male,
230-8B-425-M-S,Galatasaray ağlamaz,Galatasaray do not cry,Male,
205-7Q-4148-M-H,Her şeye razı olan ve isim hep mutluluk yaşansın diye gülen yüz,A face that is happy with everything and always smiles to bring happiness.,Male,
108-4E-1932-M-S,Bizim evimiz ateşle yakıldığı için çok üzüldüm,I am very sorry that our house was burned with fire.,Male,
206-5D-685-M-S,Beni sinirlendiren basketbol,Basketball pisses me off,Male,
106-4B-1594-M-H,Ormanda oyun oynuyorum ve eğleniyorum,I am playing and having fun in the forest,Male,
106-4G-87-M-S,Mutsuzluk benim için ağaçların kesilmesidir,Unhappiness is cutting trees for me,Male,
205-7G-916-M-S,En büyük üzüntülerden biri hayatın parçalanmasıdır,One of the greatest sadness is the disintegration of life,Male,
105-1F-749-M-S,Üzüntü yalnızlık demek,Sadness means loneliness,Male,
105-1Z-580-M-S,Babam oyuncak araba almadı,My father did not buy a toy car,Male,
250-5H-1062-M-H,Bir hayalim vardı o da gerçek oldu,I had a dream and it came true,Male,
240-7C-1114-M-H,Çevremizi temiz tuttuğumuzda,When we keep our environment clean,Male,
106-3H-1031-M-H,Müzik beni mutlu ediyor,Music makes me happy,Male,
110-3Z-1064-M-S,Benim için mutsuzluk benim hiç arkadaşım olmaması,The unhappiness for me is that I do not have any friends,Male,
205-5D-4057-M-H,Annem ile mutluyum,I am happy with my mother,Male,
103-4A-1412-M-H,Arkadaşlarımla gezdim,I traveled with my friends,Male,
230-8A-5-M-S,Benim üzüldüğüm şey bardağın dolu tarafından değil boş tarafından bakmak,"What I regret is looking at the glass half empty, not half full.",Male,
106-3Q-1020-M-S,Bir çocuk gördüm üşüyordu ona mont aldım,I saw a boy he was cold I bought him a coat,Male,
210-5C-520-M-H,Mutluluk para değildir mutluluk özgür olmak ve ailenle olmaktır,"Happiness is not money, happiness is being free and being with your family",Male,
250-8K-704-M-S,Her şey mutluluk değil,Not everything is happiness,Male,
101-1E-506-M-S,Dünya kirlenince üzülürüm,I get sad when the world is polluted,Male,
107-4Z-440-M-H,Mutluluğu seviyorum sonra mutlu bir resim çizdim sonra resmini çizdim adı mutlu sonra öğretmenim çok beğendi sonra astığı çok sevindim sonra dedi,"I love happiness, then I drew a happy picture, then I drew a picture of it, the name is happy, then my teacher liked it very much, then I was very glad that he hung it, then he said",Male,
103-2N-1202-M-H,Bayrağı çok seviyorum,I love the flag,Male,
230-8A-106-M-S,Hayattaki şanssızlık,Bad luck in life,Male,
240-5E-599-M-S,Çiçeklere zarar vermemeliyiz arılar olmazsa çiçeklerden toz toplamasa bal olmaz,"We should not harm the flowers, if there is no bees, if there is no dust from the flowers, there will be no honey.",Male,
102-2C-806-M-H,Altı gülen yüz arasında bir grup yaptım,I made a group of six smiling faces,Male,
101-2H-944-M-S,Amcam gidince beni üzer,I get sad when my uncle leaves,Male,
205-5E-388-M-S,Hapishaneye girmek benim en korktuğum şeydir,Going to prison is what I fear most,Male,
112-3D-723-M-S,Üzüntü annemin COVID-19  yakalanması,Sadness is my mother got COVID-19  ,Male,
108-4L-703-M-H,İnsanı güldürmek çocuklara hediye vermek kitap almak bisiklet almak pasta almak,Making people laugh giving gifts to children buying a book buying a bike buying a cake,Male,
